lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reserved_eq_assigned_roomtype,binary_response,market_Aviation,market_Complntry,market_Corprt,market_Direct,mar_Groups,market_OffTA,market_OnTA,distr_Corprt,distr_Direct,distr_GDS,distr_TATO,No_Deposit,Non_Refund
70,0,4,2,78.0,0,0,0,0,0,0,78.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
55,0,2,1,79.0,0,0,0,0,0,0,79.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
77,1,2,2,132.3,0,0,0,0,0,0,132.3,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
386,2,0,2,115.0,0,0,0,0,0,0,115.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4,0,2,2,192.5,0,0,0,0,0,0,192.5,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1,0,1,72.16,0,0,0,0,0,0,72.16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
153,2,2,2,96.3,0,0,0,0,0,0,96.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
45,2,5,2,75.53,0,0,0,0,0,0,75.53,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
108,0,3,2,90.3,0,0,0,0,0,0,90.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
308,0,2,2,52.0,0,0,0,0,0,0,52.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
151,0,2,1,71.0,0,0,0,0,2,63,71.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
190,1,1,2,70.0,0,0,11,25,0,31,70.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
98,2,5,2,201.0,0,0,0,0,2,0,201.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
124,2,5,2,80.0,0,0,0,0,1,0,80.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
51,0,3,2,115.0,0,0,0,0,0,0,115.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
18,1,1,2,120.0,0,0,0,0,0,0,120.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
16,0,3,1,76.0,0,0,0,0,2,0,76.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,1,1,38.0,0,0,0,0,0,0,38.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
111,2,2,2,88.4,0,0,0,0,0,0,88.4,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
137,0,2,1,70.0,0,0,1,0,0,45,70.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
33,1,2,2,160.0,0,0,0,0,0,0,160.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
59,2,2,3,90.0,0,0,0,0,0,0,90.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
73,1,3,2,88.6,0,0,0,0,0,0,88.6,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
347,4,7,2,221.07,0,0,0,0,0,0,221.07,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
239,2,6,2,98.0,0,0,0,0,0,0,98.0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
30,0,2,2,140.0,0,0,0,0,0,0,140.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
21,2,2,2,121.2,0,0,0,0,1,0,121.2,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
77,0,3,2,70.8,0,0,0,0,0,0,70.8,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
87,0,3,2,130.67,0,0,0,0,0,0,130.67,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
185,1,1,2,90.0,0,0,0,0,0,0,90.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
117,2,1,3,138.5,0,0,0,0,1,0,138.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
155,4,10,2,64.76,0,0,0,0,0,0,64.76,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
15,2,2,2,278.0,0,0,0,0,0,0,278.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
105,1,4,2,106.92,0,0,0,0,0,0,106.92,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
168,1,3,2,119.25,0,0,0,0,0,0,119.25,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
262,1,3,1,65.5,0,0,0,2,1,0,65.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
73,0,2,2,120.0,0,0,0,0,0,0,120.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
172,1,3,2,125.1,0,0,0,0,0,0,125.1,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
138,1,4,3,141.3,0,0,0,0,0,0,141.3,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
77,0,3,2,85.0,0,0,0,0,0,0,85.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
140,1,3,2,126.0,0,0,0,0,0,0,126.0,0,3,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
4,0,1,1,0.0,0,1,0,2,1,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
277,1,2,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
186,2,5,2,68.0,0,0,0,0,0,0,68.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
56,1,4,2,55.38,0,0,0,0,0,0,55.38,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
18,2,0,1,42.0,0,0,0,0,0,0,42.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
8,2,1,3,129.0,0,0,0,0,0,0,129.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
71,0,3,1,120.0,0,0,0,0,0,0,120.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
7,0,3,2,260.0,0,0,0,0,0,0,260.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
360,1,1,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
52,0,3,2,75.0,0,0,0,0,0,0,75.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
6,1,1,1,101.7,0,0,0,0,0,0,101.7,0,0,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
323,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
185,2,2,2,116.5,0,0,0,0,0,0,116.5,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
183,1,1,1,54.5,0,0,0,0,1,0,54.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
219,1,2,2,120.0,0,0,0,0,0,0,120.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
223,2,5,2,89.31,0,0,0,0,0,0,89.31,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
289,2,8,1,104.85,0,0,0,0,0,0,104.85,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
6,0,2,1,100.6,0,0,0,0,0,0,100.6,0,0,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
2,0,1,1,30.0,0,0,0,0,0,0,30.0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0
465,0,3,2,112.67,0,0,0,0,0,0,112.67,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
69,2,3,1,42.0,0,0,0,0,0,0,42.0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
318,1,1,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
88,2,1,2,207.9,0,0,0,0,0,0,207.9,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
19,0,1,3,167.0,0,0,0,0,2,0,167.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
42,1,3,2,242.84,0,0,0,0,0,0,242.84,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
85,1,4,2,308.4,0,0,0,0,1,0,308.4,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
41,0,2,1,40.0,0,0,0,0,0,0,40.0,0,0,1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0
87,2,5,2,170.29,0,1,0,2,4,0,170.29,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
105,2,5,2,90.95,0,0,0,0,0,0,90.95,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
32,2,3,2,40.5,0,0,0,0,0,0,40.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
17,0,1,2,140.0,0,0,0,0,0,0,140.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
240,0,2,2,95.4,0,0,0,0,0,0,95.4,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
8,1,0,2,114.0,0,0,0,0,0,0,114.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
59,0,2,2,93.6,0,0,0,0,0,0,93.6,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,0,2,66.0,0,0,0,0,0,0,66.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
210,2,4,2,142.2,0,0,0,0,0,0,142.2,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
4,1,1,2,91.5,0,0,0,0,0,0,91.5,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
12,2,3,2,74.8,0,0,0,0,0,0,74.8,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
385,2,5,2,57.0,1,0,0,0,2,0,57.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12,0,1,1,150.0,0,0,0,0,0,0,150.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
203,2,5,2,59.71,0,0,0,0,1,0,59.71,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
12,0,1,2,129.0,0,0,0,0,0,0,129.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
193,2,7,2,90.95,0,0,0,0,0,0,90.95,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
8,0,3,3,120.08,0,0,0,0,0,0,120.08,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,1,67.0,0,1,1,0,0,0,67.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
31,0,2,2,107.0,0,0,0,0,0,0,107.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
14,1,4,1,58.0,0,0,0,0,0,0,58.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
44,0,1,2,231.0,0,0,0,0,0,0,231.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,2,2,2,87.0,0,0,0,0,2,0,87.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
24,0,2,2,141.0,0,0,0,0,1,0,141.0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
71,0,3,1,120.0,0,0,0,0,0,0,120.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
258,3,8,2,130.5,0,0,0,0,0,0,130.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,4,2,75.0,0,0,0,0,2,0,75.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
136,1,5,2,179.1,0,0,0,0,0,0,179.1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
156,0,3,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
45,1,1,2,129.6,0,0,0,0,1,0,129.6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
5,0,1,1,65.0,0,1,1,1,0,0,65.0,0,1,1,-1,0,0,1,0,0,0,0,1,0,0,0,1,0
11,1,2,2,157.53,0,0,0,0,0,0,157.53,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
88,2,3,2,77.35,0,0,0,0,0,0,77.35,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
29,2,0,2,76.81,0,0,0,0,0,0,76.81,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,3,1,25.0,0,0,0,0,0,0,25.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
168,0,2,2,86.0,0,0,0,0,0,0,86.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
94,0,1,2,42.0,0,0,0,0,0,0,42.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
25,0,1,1,109.0,0,0,0,0,0,0,109.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
48,2,5,2,66.0,0,0,0,0,0,0,66.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
282,0,3,2,73.33,0,0,0,0,0,48,73.33,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,0,1,2,109.0,0,0,0,0,0,0,109.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
36,0,1,2,200.0,0,0,0,0,0,0,200.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
27,1,2,2,135.33,0,0,0,0,0,0,135.33,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
227,2,3,2,138.6,0,0,0,0,0,0,138.6,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1,3,2,151.0,0,0,0,0,0,0,151.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
187,0,2,2,79.2,0,0,1,0,0,0,79.2,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
391,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
174,1,4,2,89.1,0,0,0,0,0,0,89.1,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
17,0,2,2,142.0,0,0,0,0,0,0,142.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
181,1,4,2,224.0,0,0,0,0,0,0,224.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
21,1,2,2,200.0,0,0,0,0,1,0,200.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
9,0,1,3,168.0,0,0,0,0,0,0,168.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2,124.0,0,0,0,0,0,0,124.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
5,1,2,2,200.33,0,0,0,0,0,0,200.33,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
115,0,2,1,57.5,0,0,0,0,2,34,57.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
210,2,3,2,136.0,0,0,0,0,0,0,136.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
34,1,1,2,137.0,0,0,0,0,0,0,137.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
143,2,3,3,299.2,0,0,0,0,1,0,299.2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
116,0,3,2,75.0,0,0,0,0,0,0,75.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
215,1,2,1,75.0,0,0,0,0,2,0,75.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
91,0,1,2,121.5,0,0,0,0,0,0,121.5,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
179,2,5,3,88.4,0,0,0,0,0,0,88.4,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
44,0,3,2,120.0,0,0,0,0,0,0,120.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
97,0,2,2,97.2,0,0,0,0,0,0,97.2,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
130,2,0,1,178.0,0,0,0,0,0,0,178.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
171,2,5,2,70.86,0,0,0,0,0,0,70.86,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
31,0,3,2,111.0,0,0,1,0,0,0,111.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
122,2,1,1,86.0,0,0,0,0,1,0,86.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
19,0,1,1,120.0,0,0,0,0,0,0,120.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,2,2,109.0,0,0,0,0,0,0,109.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,1,0
31,0,4,2,89.3,0,0,0,0,0,0,89.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
263,4,10,2,71.04,1,0,0,0,1,0,71.04,0,2,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
64,2,5,2,128.25,0,0,0,0,0,0,128.25,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
164,0,1,2,72.0,0,0,0,0,0,0,72.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,2,2,79.0,0,0,0,0,0,0,79.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
78,2,1,2,96.3,0,0,0,0,0,0,96.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
42,2,4,2,141.55,0,0,0,0,0,0,141.55,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
221,1,4,2,179.1,0,0,0,0,2,0,179.1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
143,0,4,2,80.1,0,0,0,0,0,0,80.1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
221,1,1,1,64.0,0,0,0,0,0,0,64.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,1,67.0,0,1,1,10,0,0,67.0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
61,0,4,2,94.78,0,0,0,0,0,0,94.78,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
4,1,3,1,39.0,0,0,0,0,0,0,39.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0,3,2,138.0,0,0,0,0,0,0,138.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
39,1,4,2,124.8,0,0,0,0,0,0,124.8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
280,1,2,2,110.0,0,0,0,0,0,35,110.0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,1
3,1,0,1,62.0,0,1,0,4,0,0,62.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
11,1,1,3,186.0,0,0,0,0,0,0,186.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
64,1,3,2,29.0,0,0,0,0,0,0,29.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
26,2,2,2,100.3,0,0,0,0,0,0,100.3,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
113,2,5,2,183.86,0,0,0,0,2,0,183.86,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
21,0,2,3,142.0,0,0,0,0,0,0,142.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
271,0,2,2,62.0,0,0,0,0,0,0,62.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
40,0,2,2,158.4,0,0,0,0,0,0,158.4,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
70,2,2,2,121.5,0,0,0,0,0,0,121.5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
28,1,3,2,62.0,0,0,0,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,1,0
59,1,1,2,80.0,0,0,0,0,0,0,80.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
28,0,3,2,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
183,2,6,1,80.0,0,0,0,0,0,1,80.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
48,1,2,3,137.7,0,0,0,0,0,0,137.7,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
109,2,5,2,162.0,0,0,0,0,0,0,162.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
32,1,3,2,85.0,0,0,0,0,0,0,85.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
265,0,4,2,101.0,0,0,0,0,0,0,101.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
172,3,5,1,48.8,0,0,0,0,0,0,48.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11,2,7,2,79.11,0,0,0,0,0,0,79.11,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
119,1,3,2,136.8,0,0,0,1,2,0,136.8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6,0,2,2,179.0,0,0,0,0,0,0,179.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6,2,3,2,107.0,0,0,0,0,0,0,107.0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
53,1,2,2,65.0,0,0,0,0,0,0,65.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
77,1,2,3,264.0,0,0,0,0,0,0,264.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
198,1,1,2,60.0,0,0,0,0,0,0,60.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
143,0,3,2,100.0,0,0,0,0,0,0,100.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
310,2,2,1,68.88,0,0,0,0,1,0,68.88,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
11,2,2,2,104.0,0,0,0,0,0,0,104.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
19,1,4,2,134.0,0,0,0,0,0,0,134.0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
115,2,5,2,67.5,0,0,0,0,1,0,67.5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
73,1,3,2,67.3,0,0,0,0,0,0,67.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2,0,2,2,108.9,0,0,0,0,0,0,108.9,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,1,2,45.0,0,0,0,0,0,0,45.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
299,0,2,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
131,2,3,2,106.0,0,0,0,0,0,0,106.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
102,2,3,2,118.8,0,0,0,0,0,0,118.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
127,0,2,2,126.0,0,0,0,0,0,0,126.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1,3,1,29.0,0,0,0,0,1,0,29.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
46,4,9,1,124.38,0,0,1,0,1,0,124.38,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
71,1,2,3,200.0,0,0,0,0,4,0,200.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
175,1,2,2,110.0,0,0,0,0,0,0,110.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
355,0,2,2,62.0,0,0,1,0,0,0,62.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
25,2,2,2,92.5,0,0,1,0,0,0,92.5,0,2,1,-1,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,2,98.0,0,0,0,0,0,0,98.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
41,2,1,1,70.33,0,0,0,0,0,0,70.33,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
30,0,3,3,133.2,0,0,0,0,1,0,133.2,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
3,0,2,2,182.0,0,0,0,0,0,0,182.0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
11,1,2,2,66.0,0,0,0,0,0,0,66.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7,1,3,1,29.0,0,0,0,0,1,0,29.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
28,0,3,2,95.0,0,0,0,0,0,0,95.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
2,0,2,2,111.5,0,1,0,0,0,0,111.5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
277,1,2,2,100.0,0,0,0,0,0,0,100.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
21,2,3,2,222.2,0,0,0,0,0,0,222.2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,2,70.0,0,0,0,0,1,0,70.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6,0,1,3,202.0,0,0,0,0,0,0,202.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,1,120.0,0,0,0,0,0,0,120.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
18,2,2,2,47.0,0,0,0,0,0,0,47.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
50,0,3,2,173.0,0,0,0,0,0,0,173.0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
464,0,2,2,65.0,0,0,0,0,0,391,65.0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
42,1,2,2,62.8,0,0,0,0,1,0,62.8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
6,0,2,1,27.0,0,0,0,0,1,0,27.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
517,0,2,2,62.8,0,0,0,0,0,0,62.8,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,1
70,0,4,2,0.0,0,0,0,0,2,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
179,2,3,2,170.0,0,0,0,0,0,0,170.0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,1,1,0
148,0,1,2,47.0,0,0,0,0,0,0,47.0,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,0,0,1
58,3,5,3,100.0,0,0,0,0,0,0,100.0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
43,1,2,1,88.0,0,0,0,0,1,0,88.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,1,205.0,0,0,0,0,0,0,205.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
